Year,Month,RecreationVisits,UnitCode
2021,10,19682,CONG
2021,11,17860,CONG
2021,12,17306,CONG
2022,1,11149,CONG
2022,2,16124,CONG
2022,3,24310,CONG
2022,4,25618,CONG
2022,5,24164,CONG
2022,6,18903,CONG
2022,7,12054,CONG
2022,8,11645,CONG
2022,9,14119,CONG
2022,10,16994,CONG
2022,11,15765,CONG
2022,12,13677,CONG
2023,1,15374,CONG
2023,2,15073,CONG
2023,3,28505,CONG
2023,4,21710,CONG
2023,5,28944,CONG
2023,6,20379,CONG
2023,7,18389,CONG
2023,8,11939,CONG
2023,9,21252,CONG
2023,10,26087,CONG
2023,11,23527,CONG
2023,12,18935,CONG
1979,1,6771,CRLA
1979,2,5820,CRLA
1979,3,10617,CRLA
1979,4,11004,CRLA
1979,5,21528,CRLA
1979,6,60324,CRLA
1979,7,84408,CRLA
1979,8,107031,CRLA
1979,9,66429,CRLA
1979,10,26160,CRLA
1979,11,8058,CRLA
1979,12,2599,CRLA
1980,1,8213,CRLA
1980,2,7795,CRLA
1980,3,9619,CRLA
1980,4,10550,CRLA
1980,5,20280,CRLA
1980,6,58798,CRLA
1980,7,104898,CRLA
1980,8,122921,CRLA
1980,9,64492,CRLA
1980,10,28026,CRLA
1980,11,9564,CRLA
1980,12,9987,CRLA
1981,1,10234,CRLA
1981,2,10492,CRLA
1981,3,15528,CRLA
1981,4,12777,CRLA
1981,5,24390,CRLA
1981,6,67047,CRLA
1981,7,121320,CRLA
1981,8,123987,CRLA
1981,9,74811,CRLA
1981,10,20454,CRLA
1981,11,11414,CRLA
1981,12,10950,CRLA
1982,1,6352,CRLA
1982,2,8348,CRLA
1982,3,9060,CRLA
1982,4,7993,CRLA
1982,5,19416,CRLA
1982,6,45147,CRLA
1982,7,116324,CRLA
1982,8,102627,CRLA
1982,9,68490,CRLA
1982,10,21900,CRLA
1982,11,22904,CRLA
1982,12,7028,CRLA
1983,1,6480,CRLA
1983,2,8383,CRLA
1983,3,9187,CRLA
1983,4,10005,CRLA
1983,5,18427,CRLA
1983,6,47592,CRLA
1983,7,89355,CRLA
1983,8,105156,CRLA
1983,9,50283,CRLA
1983,10,21810,CRLA
1983,11,6717,CRLA
1983,12,5613,CRLA
1984,1,6466,CRLA
1984,2,6694,CRLA
1984,3,10023,CRLA
1984,4,10131,CRLA
1984,5,17118,CRLA
1984,6,39470,CRLA
1984,7,109800,CRLA
1984,8,130212,CRLA
1984,9,65265,CRLA
1984,10,11454,CRLA
1984,11,6317,CRLA
1984,12,6879,CRLA
1985,1,5717,CRLA
1985,2,4921,CRLA
1985,3,5426,CRLA
1985,4,8722,CRLA
1985,5,18987,CRLA
1985,6,59522,CRLA
1985,7,101868,CRLA
1985,8,117853,CRLA
1985,9,40942,CRLA
1985,10,14712,CRLA
1985,11,6186,CRLA
1985,12,5748,CRLA
1986,1,4525,CRLA
1986,2,4897,CRLA
1986,3,9137,CRLA
1986,4,9172,CRLA
1986,5,23397,CRLA
1986,6,52737,CRLA
1986,7,106210,CRLA
1986,8,113196,CRLA
1986,9,45840,CRLA
1986,10,17742,CRLA
1986,11,9150,CRLA
1986,12,6786,CRLA
1987,1,5625,CRLA
1987,2,4956,CRLA
1987,3,8472,CRLA
1987,4,12171,CRLA
1987,5,32610,CRLA
1987,6,58531,CRLA
1987,7,118691,CRLA
1987,8,109133,CRLA
1987,9,58554,CRLA
1987,10,32364,CRLA
1987,11,11493,CRLA
1987,12,7950,CRLA
1988,1,4900,CRLA
1988,2,7185,CRLA
1988,3,10469,CRLA
1988,4,11793,CRLA
1988,5,25464,CRLA
1988,6,49482,CRLA
1988,7,98871,CRLA
1988,8,114791,CRLA
1988,9,73017,CRLA
1988,10,37368,CRLA
1988,11,5670,CRLA
1988,12,4420,CRLA
1989,1,3931,CRLA
1989,2,4570,CRLA
1989,3,7538,CRLA
1989,4,12193,CRLA
1989,5,20595,CRLA
1989,6,47894,CRLA
1989,7,102207,CRLA
1989,8,114211,CRLA
1989,9,72529,CRLA
1989,10,30255,CRLA
1989,11,7731,CRLA
1989,12,7080,CRLA
1990,1,4866,CRLA
1990,2,4131,CRLA
1990,3,6798,CRLA
1990,4,13098,CRLA
1990,5,21063,CRLA
1990,6,54934,CRLA
1990,7,89374,CRLA
1990,8,94422,CRLA
1990,9,63458,CRLA
1990,10,22314,CRLA
1990,11,6034,CRLA
1990,12,4449,CRLA
1991,1,3856,CRLA
1991,2,5665,CRLA
1991,3,6567,CRLA
1991,4,8009,CRLA
1991,5,23712,CRLA
1991,6,48512,CRLA
1991,7,111307,CRLA
1991,8,113970,CRLA
1991,9,78144,CRLA
1991,10,44469,CRLA
1991,11,6806,CRLA
1991,12,5914,CRLA
1992,1,5272,CRLA
1992,2,5048,CRLA
1992,3,8954,CRLA
1992,4,15947,CRLA
1992,5,51786,CRLA
1992,6,49254,CRLA
1992,7,64705,CRLA
1992,8,137401,CRLA
1992,9,65743,CRLA
1992,10,47008,CRLA
1992,11,7616,CRLA
1992,12,2934,CRLA
1993,1,3766,CRLA
1993,2,3106,CRLA
1993,3,6944,CRLA
1993,4,8821,CRLA
1993,5,25263,CRLA
1993,6,36957,CRLA
1993,7,51393,CRLA
1993,8,112322,CRLA
1993,9,75836,CRLA
1993,10,43812,CRLA
1993,11,11222,CRLA
1993,12,2305,CRLA
1994,1,5585,CRLA
1994,2,4230,CRLA
1994,3,7747,CRLA
1994,4,9704,CRLA
1994,5,28393,CRLA
1994,6,49412,CRLA
1994,7,111824,CRLA
1994,8,107987,CRLA
1994,9,78219,CRLA
1994,10,42528,CRLA
1994,11,3652,CRLA
1994,12,4934,CRLA
1995,1,3776,CRLA
1995,2,5655,CRLA
1995,3,5799,CRLA
1995,4,6621,CRLA
1995,5,32531,CRLA
1995,6,58073,CRLA
1995,7,123872,CRLA
1995,8,119611,CRLA
1995,9,86557,CRLA
1995,10,47460,CRLA
1995,11,5576,CRLA
1995,12,510,CRLA
1996,1,5128,CRLA
1996,2,3999,CRLA
1996,3,8740,CRLA
1996,4,11493,CRLA
1996,5,24975,CRLA
1996,6,59149,CRLA
1996,7,105865,CRLA
1996,8,113877,CRLA
1996,9,73777,CRLA
1996,10,56738,CRLA
1996,11,8244,CRLA
1996,12,4972,CRLA
1997,1,4716,CRLA
1997,2,5236,CRLA
1997,3,8981,CRLA
1997,4,10302,CRLA
1997,5,26183,CRLA
1997,6,59443,CRLA
1997,7,103859,CRLA
1997,8,112529,CRLA
1997,9,64140,CRLA
1997,10,35529,CRLA
1997,11,12579,CRLA
1997,12,8051,CRLA
1998,1,4374,CRLA
1998,2,4104,CRLA
1998,3,7553,CRLA
1998,4,10571,CRLA
1998,5,18960,CRLA
1998,6,58597,CRLA
1998,7,137857,CRLA
1998,8,105012,CRLA
1998,9,68654,CRLA
1998,10,42471,CRLA
1998,11,7506,CRLA
1998,12,6206,CRLA
1999,1,4962,CRLA
1999,2,5892,CRLA
1999,3,7693,CRLA
1999,4,19051,CRLA
1999,5,20769,CRLA
1999,6,41171,CRLA
1999,7,94668,CRLA
1999,8,106718,CRLA
1999,9,69479,CRLA
1999,10,32999,CRLA
1999,11,7638,CRLA
1999,12,6952,CRLA
2000,1,5822,CRLA
2000,2,4625,CRLA
2000,3,11751,CRLA
2000,4,11855,CRLA
2000,5,18749,CRLA
2000,6,56867,CRLA
2000,7,103097,CRLA
2000,8,108292,CRLA
2000,9,64346,CRLA
2000,10,26355,CRLA
2000,11,8220,CRLA
2000,12,6904,CRLA
2001,1,7627,CRLA
2001,2,5940,CRLA
2001,3,11496,CRLA
2001,4,11070,CRLA
2001,5,40875,CRLA
2001,6,60955,CRLA
2001,7,102047,CRLA
2001,8,98751,CRLA
2001,9,64343,CRLA
2001,10,31289,CRLA
2001,11,8224,CRLA
2001,12,14756,CRLA
2002,1,5890,CRLA
2002,2,5794,CRLA
2002,3,8587,CRLA
2002,4,11828,CRLA
2002,5,26314,CRLA
2002,6,63192,CRLA
2002,7,111421,CRLA
2002,8,93514,CRLA
2002,9,74845,CRLA
2002,10,37065,CRLA
2002,11,11148,CRLA
2002,12,7022,CRLA
2003,1,5567,CRLA
2003,2,7603,CRLA
2003,3,3987,CRLA
2003,4,3389,CRLA
2003,5,26224,CRLA
2003,6,65998,CRLA
2003,7,104899,CRLA
2003,8,110915,CRLA
2003,9,67505,CRLA
2003,10,70382,CRLA
2003,11,6764,CRLA
2003,12,5950,CRLA
2004,1,5782,CRLA
2004,2,4481,CRLA
2004,3,10838,CRLA
2004,4,11397,CRLA
2004,5,24379,CRLA
2004,6,54046,CRLA
2004,7,100651,CRLA
2004,8,99839,CRLA
2004,9,68032,CRLA
2004,10,30256,CRLA
2004,11,6106,CRLA
2004,12,1259,CRLA
2005,1,5835,CRLA
2005,2,6811,CRLA
2005,3,10337,CRLA
2005,4,10392,CRLA
2005,5,23271,CRLA
2005,6,59306,CRLA
2005,7,95993,CRLA
2005,8,120183,CRLA
2005,9,61550,CRLA
2005,10,22934,CRLA
2005,11,26381,CRLA
2005,12,4247,CRLA
2006,1,4039,CRLA
2006,2,4379,CRLA
2006,3,5295,CRLA
2006,4,9737,CRLA
2006,5,20278,CRLA
2006,6,52442,CRLA
2006,7,101557,CRLA
2006,8,97086,CRLA
2006,9,64983,CRLA
2006,10,28526,CRLA
2006,11,150,CRLA
2006,12,500,CRLA
2007,1,13959,CRLA
2007,2,850,CRLA
2007,3,6466,CRLA
2007,4,21457,CRLA
2007,5,27607,CRLA
2007,6,61358,CRLA
2007,7,105139,CRLA
2007,8,105549,CRLA
2007,9,72140,CRLA
2007,10,26474,CRLA
2007,11,23676,CRLA
2007,12,4283,CRLA
2008,1,12451,CRLA
2008,2,13386,CRLA
2008,3,2661,CRLA
2008,4,26931,CRLA
2008,5,20379,CRLA
2008,6,48406,CRLA
2008,7,95659,CRLA
2008,8,102700,CRLA
2008,9,59111,CRLA
2008,10,23117,CRLA
2008,11,6964,CRLA
2008,12,3921,CRLA
2009,1,6283,CRLA
2009,2,5796,CRLA
2009,3,6622,CRLA
2009,4,10818,CRLA
2009,5,25533,CRLA
2009,6,61929,CRLA
2009,7,108906,CRLA
2009,8,108605,CRLA
2009,9,72444,CRLA
2009,10,27380,CRLA
2009,11,7975,CRLA
2009,12,4225,CRLA
2010,1,5822,CRLA
2010,2,6319,CRLA
2010,3,9465,CRLA
2010,4,7509,CRLA
2010,5,25586,CRLA
2010,6,62567,CRLA
2010,7,116691,CRLA
2010,8,90827,CRLA
2010,9,79222,CRLA
2010,10,30803,CRLA
2010,11,8807,CRLA
2010,12,4701,CRLA
2011,1,6358,CRLA
2011,2,6312,CRLA
2011,3,4392,CRLA
2011,4,8174,CRLA
2011,5,18618,CRLA
2011,6,44118,CRLA
2011,7,109974,CRLA
2011,8,112491,CRLA
2011,9,79495,CRLA
2011,10,28060,CRLA
2011,11,5559,CRLA
2011,12,0,CRLA
2012,1,7969,CRLA
2012,2,5629,CRLA
2012,3,4680,CRLA
2012,4,27921,CRLA
2012,5,20402,CRLA
2012,6,55678,CRLA
2012,7,111194,CRLA
2012,8,109410,CRLA
2012,9,79574,CRLA
2012,10,24794,CRLA
2012,11,0,CRLA
2012,12,0,CRLA
2013,1,6325,CRLA
2013,2,5566,CRLA
2013,3,9637,CRLA
2013,4,12903,CRLA
2013,5,86716,CRLA
2013,6,70665,CRLA
2013,7,118819,CRLA
2013,8,110619,CRLA
2013,9,76796,CRLA
2013,10,7018,CRLA
2013,11,8645,CRLA
2013,12,9318,CRLA
2014,1,7501,CRLA
2014,2,4592,CRLA
2014,3,15767,CRLA
2014,4,10125,CRLA
2014,5,30492,CRLA
2014,6,76338,CRLA
2014,7,121701,CRLA
2014,8,124944,CRLA
2014,9,87060,CRLA
2014,10,37254,CRLA
2014,11,9614,CRLA
2014,12,10120,CRLA
2015,1,10489,CRLA
2015,2,8635,CRLA
2015,3,13938,CRLA
2015,4,16918,CRLA
2015,5,48217,CRLA
2015,6,84679,CRLA
2015,7,147623,CRLA
2015,8,97673,CRLA
2015,9,128398,CRLA
2015,10,42803,CRLA
2015,11,12769,CRLA
2015,12,2570,CRLA
2016,1,3112,CRLA
2016,2,7170,CRLA
2016,3,8961,CRLA
2016,4,20389,CRLA
2016,5,40627,CRLA
2016,6,122905,CRLA
2016,7,190231,CRLA
2016,8,176895,CRLA
2016,9,131760,CRLA
2016,10,38985,CRLA
2016,11,10325,CRLA
2016,12,4984,CRLA
2017,1,1935,CRLA
2017,2,1402,CRLA
2017,3,8716,CRLA
2017,4,15043,CRLA
2017,5,38145,CRLA
2017,6,136567,CRLA
2017,7,208237,CRLA
2017,8,157429,CRLA
2017,9,84340,CRLA
2017,10,41231,CRLA
2017,11,9687,CRLA
2017,12,9017,CRLA
2018,1,9220,CRLA
2018,2,8000,CRLA
2018,3,11143,CRLA
2018,4,19790,CRLA
2018,5,52298,CRLA
2018,6,110842,CRLA
2018,7,179570,CRLA
2018,8,134628,CRLA
2018,9,110911,CRLA
2018,10,58308,CRLA
2018,11,21309,CRLA
2018,12,4640,CRLA
2019,1,3120,CRLA
2019,2,2436,CRLA
2019,3,4800,CRLA
2019,4,15898,CRLA
2019,5,44808,CRLA
2019,6,103442,CRLA
2019,7,201191,CRLA
2019,8,163472,CRLA
2019,9,98266,CRLA
2019,10,41635,CRLA
2019,11,16843,CRLA
2019,12,8601,CRLA
2020,1,3492,CRLA
2020,2,3351,CRLA
2020,3,5304,CRLA
2020,4,686,CRLA
2020,5,814,CRLA
2020,6,59731,CRLA
2020,7,209678,CRLA
2020,8,222368,CRLA
2020,9,59093,CRLA
2020,10,61613,CRLA
2020,11,18270,CRLA
2020,12,26100,CRLA
2021,1,8026,CRLA
2021,2,7803,CRLA
2021,3,15312,CRLA
2021,4,25680,CRLA
2021,5,56746,CRLA
2021,6,95155,CRLA
2021,7,194712,CRLA
2021,8,106379,CRLA
2021,9,64152,CRLA
2021,10,47196,CRLA
2021,11,19410,CRLA
2021,12,7180,CRLA
2022,1,6752,CRLA
2022,2,9213,CRLA
2022,3,11933,CRLA
2022,4,14779,CRLA
2022,5,31822,CRLA
2022,6,70975,CRLA
2022,7,139513,CRLA
2022,8,107351,CRLA
2022,9,78967,CRLA
2022,10,39989,CRLA
2022,11,10481,CRLA
2022,12,5484,CRLA
2023,1,4384,CRLA
2023,2,8143,CRLA
2023,3,14062,CRLA
2023,4,15850,CRLA
2023,5,29030,CRLA
2023,6,54566,CRLA
2023,7,155809,CRLA
2023,8,127179,CRLA
2023,9,78550,CRLA
2023,10,45595,CRLA
2023,11,15376,CRLA
2023,12,11432,CRLA
1979,1,26500,CUVA
1979,2,38500,CUVA
1979,3,24500,CUVA
1979,4,55000,CUVA
1979,5,76000,CUVA
1979,6,71500,CUVA
1979,7,51500,CUVA
1979,8,52500,CUVA
1979,9,49000,CUVA
1979,10,52500,CUVA
1979,11,23225,CUVA
1979,12,22300,CUVA
1980,1,15700,CUVA
1980,2,36300,CUVA
1980,3,26200,CUVA
1980,4,81000,CUVA
1980,5,94000,CUVA
1980,6,81000,CUVA
1980,7,59500,CUVA
1980,8,48500,CUVA
1980,9,41200,CUVA
1980,10,41300,CUVA
1980,11,16500,CUVA
1980,12,22100,CUVA
1981,1,43000,CUVA
1981,2,26000,CUVA
1981,3,26400,CUVA
1981,4,72000,CUVA
1981,5,108000,CUVA
1981,6,85000,CUVA
1981,7,52600,CUVA
1981,8,52000,CUVA
1981,9,46000,CUVA
1981,10,43500,CUVA
1981,11,17900,CUVA
1981,12,23900,CUVA
1982,1,47000,CUVA
1982,2,28000,CUVA
1982,3,28000,CUVA
1982,4,79000,CUVA
1982,5,86536,CUVA
1982,6,67928,CUVA
1982,7,62243,CUVA
1982,8,91210,CUVA
1982,9,87929,CUVA
1982,10,72917,CUVA
1982,11,37982,CUVA
1982,12,29070,CUVA
1983,1,75729,CUVA
1983,2,110218,CUVA
1983,3,54692,CUVA
1983,4,47477,CUVA
1983,5,49916,CUVA
1983,6,89192,CUVA
1983,7,90601,CUVA
1983,8,66126,CUVA
1983,9,117488,CUVA
1983,10,80085,CUVA
1983,11,68273,CUVA
1983,12,89765,CUVA
1984,1,153808,CUVA
1984,2,138673,CUVA
1984,3,43072,CUVA
1984,4,57705,CUVA
1984,5,56950,CUVA
1984,6,94192,CUVA
1984,7,129041,CUVA
1984,8,88092,CUVA
1984,9,74067,CUVA
1984,10,129033,CUVA
1984,11,32493,CUVA
1984,12,21702,CUVA
1985,1,167254,CUVA
1985,2,132671,CUVA
1985,3,40798,CUVA
1985,4,76752,CUVA
1985,5,68569,CUVA
1985,6,85848,CUVA
1985,7,101033,CUVA
1985,8,70038,CUVA
1985,9,72240,CUVA
1985,10,85060,CUVA
1985,11,28020,CUVA
1985,12,76575,CUVA
1986,1,137888,CUVA
1986,2,128684,CUVA
1986,3,65974,CUVA
1986,4,80547,CUVA
1986,5,92016,CUVA
1986,6,92614,CUVA
1986,7,141857,CUVA
1986,8,71387,CUVA
1986,9,62263,CUVA
1986,10,79965,CUVA
1986,11,39480,CUVA
1986,12,49473,CUVA
1987,1,117543,CUVA
1987,2,113758,CUVA
1987,3,73525,CUVA
1987,4,72053,CUVA
1987,5,89584,CUVA
1987,6,123090,CUVA
1987,7,132636,CUVA
1987,8,80332,CUVA
1987,9,87986,CUVA
1987,10,97549,CUVA
1987,11,71514,CUVA
1987,12,53835,CUVA
1988,1,126807,CUVA
1988,2,151795,CUVA
1988,3,90987,CUVA
1988,4,73994,CUVA
1988,5,103255,CUVA
1988,6,138027,CUVA
1988,7,131476,CUVA
1988,8,77120,CUVA
1988,9,89994,CUVA
1988,10,130415,CUVA
1988,11,43000,CUVA
1988,12,72847,CUVA
1989,1,77335,CUVA
1989,2,155301,CUVA
1989,3,72643,CUVA
1989,4,68883,CUVA
1989,5,74578,CUVA
1989,6,114384,CUVA
1989,7,113310,CUVA
1989,8,89092,CUVA
1989,9,101603,CUVA
1989,10,156750,CUVA
1989,11,72157,CUVA
1989,12,63612,CUVA
1990,1,70940,CUVA
1990,2,103399,CUVA
1990,3,70479,CUVA
1990,4,91060,CUVA
1990,5,71180,CUVA
1990,6,126472,CUVA
1990,7,106273,CUVA
1990,8,129365,CUVA
1990,9,118818,CUVA
1990,10,124011,CUVA
1990,11,102490,CUVA
1990,12,86135,CUVA
1991,1,120824,CUVA
1991,2,113448,CUVA
1991,3,76752,CUVA
1991,4,91260,CUVA
1991,5,97938,CUVA
1991,6,144125,CUVA
1991,7,162272,CUVA
1991,8,138011,CUVA
1991,9,124842,CUVA
1991,10,145729,CUVA
1991,11,61347,CUVA
1991,12,82436,CUVA
1992,1,178409,CUVA
1992,2,94415,CUVA
1992,3,58610,CUVA
1992,4,79369,CUVA
1992,5,99282,CUVA
1992,6,163179,CUVA
1992,7,145941,CUVA
1992,8,147142,CUVA
1992,9,121273,CUVA
1992,10,193516,CUVA
1992,11,57162,CUVA
1992,12,92084,CUVA
1993,1,180056,CUVA
1993,2,218234,CUVA
1993,3,88498,CUVA
1993,4,149971,CUVA
1993,5,167211,CUVA
1993,6,208387,CUVA
1993,7,215796,CUVA
1993,8,220820,CUVA
1993,9,273109,CUVA
1993,10,252508,CUVA
1993,11,100498,CUVA
1993,12,191051,CUVA
1994,1,204793,CUVA
1994,2,242469,CUVA
1994,3,145351,CUVA
1994,4,149139,CUVA
1994,5,183554,CUVA
1994,6,358259,CUVA
1994,7,369125,CUVA
1994,8,385138,CUVA
1994,9,351888,CUVA
1994,10,513377,CUVA
1994,11,187721,CUVA
1994,12,175587,CUVA
1995,1,213224,CUVA
1995,2,265372,CUVA
1995,3,209578,CUVA
1995,4,136665,CUVA
1995,5,274405,CUVA
1995,6,379152,CUVA
1995,7,406769,CUVA
1995,8,350423,CUVA
1995,9,421389,CUVA
1995,10,291811,CUVA
1995,11,92361,CUVA
1995,12,154058,CUVA
1996,1,196766,CUVA
1996,2,282182,CUVA
1996,3,191805,CUVA
1996,4,182618,CUVA
1996,5,244111,CUVA
1996,6,509525,CUVA
1996,7,441335,CUVA
1996,8,490487,CUVA
1996,9,401641,CUVA
1996,10,277322,CUVA
1996,11,98305,CUVA
1996,12,139781,CUVA
1997,1,213929,CUVA
1997,2,276795,CUVA
1997,3,166650,CUVA
1997,4,200917,CUVA
1997,5,242214,CUVA
1997,6,533993,CUVA
1997,7,487809,CUVA
1997,8,370797,CUVA
1997,9,340423,CUVA
1997,10,398734,CUVA
1997,11,156051,CUVA
1997,12,139525,CUVA
1998,1,204907,CUVA
1998,2,294331,CUVA
1998,3,206420,CUVA
1998,4,231626,CUVA
1998,5,282832,CUVA
1998,6,395413,CUVA
1998,7,467174,CUVA
1998,8,412410,CUVA
1998,9,322829,CUVA
1998,10,307877,CUVA
1998,11,179090,CUVA
1998,12,162198,CUVA
1999,1,204020,CUVA
1999,2,206250,CUVA
1999,3,222529,CUVA
1999,4,230975,CUVA
1999,5,270049,CUVA
1999,6,392161,CUVA
1999,7,396233,CUVA
1999,8,345041,CUVA
1999,9,332420,CUVA
1999,10,342141,CUVA
1999,11,185112,CUVA
1999,12,197353,CUVA
2000,1,234185,CUVA
2000,2,238190,CUVA
2000,3,219440,CUVA
2000,4,210843,CUVA
2000,5,284839,CUVA
2000,6,443135,CUVA
2000,7,339458,CUVA
2000,8,305064,CUVA
2000,9,265275,CUVA
2000,10,376690,CUVA
2000,11,174997,CUVA
2000,12,232802,CUVA
2001,1,264954,CUVA
2001,2,202007,CUVA
2001,3,162218,CUVA
2001,4,258546,CUVA
2001,5,265973,CUVA
2001,6,372413,CUVA
2001,7,385033,CUVA
2001,8,331307,CUVA
2001,9,290214,CUVA
2001,10,253652,CUVA
2001,11,172580,CUVA
2001,12,164456,CUVA
2002,1,251492,CUVA
2002,2,249791,CUVA
2002,3,156363,CUVA
2002,4,192741,CUVA
2002,5,293015,CUVA
2002,6,419842,CUVA
2002,7,406916,CUVA
2002,8,351286,CUVA
2002,9,279230,CUVA
2002,10,262022,CUVA
2002,11,147299,CUVA
2002,12,207938,CUVA
2003,1,256967,CUVA
2003,2,223868,CUVA
2003,3,208856,CUVA
2003,4,194959,CUVA
2003,5,246032,CUVA
2003,6,347928,CUVA
2003,7,309731,CUVA
2003,8,249006,CUVA
2003,9,259371,CUVA
2003,10,286433,CUVA
2003,11,94103,CUVA
2003,12,202337,CUVA
2004,1,244737,CUVA
2004,2,254183,CUVA
2004,3,181631,CUVA
2004,4,160318,CUVA
2004,5,260642,CUVA
2004,6,373601,CUVA
2004,7,356790,CUVA
2004,8,408862,CUVA
2004,9,279209,CUVA
2004,10,366784,CUVA
2004,11,247374,CUVA
2004,12,172044,CUVA
2005,1,251858,CUVA
2005,2,136394,CUVA
2005,3,167899,CUVA
2005,4,173008,CUVA
2005,5,227866,CUVA
2005,6,293581,CUVA
2005,7,288451,CUVA
2005,8,298267,CUVA
2005,9,241981,CUVA
2005,10,218612,CUVA
2005,11,132778,CUVA
2005,12,103132,CUVA
2006,1,165462,CUVA
2006,2,246261,CUVA
2006,3,155013,CUVA
2006,4,181654,CUVA
2006,5,222555,CUVA
2006,6,285798,CUVA
2006,7,237651,CUVA
2006,8,289735,CUVA
2006,9,270245,CUVA
2006,10,182068,CUVA
2006,11,98662,CUVA
2006,12,133712,CUVA
2007,1,101974,CUVA
2007,2,96340,CUVA
2007,3,178670,CUVA
2007,4,166334,CUVA
2007,5,208068,CUVA
2007,6,351112,CUVA
2007,7,308512,CUVA
2007,8,321610,CUVA
2007,9,245970,CUVA
2007,10,280078,CUVA
2007,11,118438,CUVA
2007,12,109550,CUVA
2008,1,102496,CUVA
2008,2,161192,CUVA
2008,3,111166,CUVA
2008,4,186788,CUVA
2008,5,203352,CUVA
2008,6,361457,CUVA
2008,7,427995,CUVA
2008,8,422704,CUVA
2008,9,256417,CUVA
2008,10,309012,CUVA
2008,11,140200,CUVA
2008,12,145454,CUVA
2009,1,103680,CUVA
2009,2,95854,CUVA
2009,3,125105,CUVA
2009,4,257775,CUVA
2009,5,235029,CUVA
2009,6,297327,CUVA
2009,7,347105,CUVA
2009,8,309167,CUVA
2009,9,250824,CUVA
2009,10,278090,CUVA
2009,11,172849,CUVA
2009,12,116483,CUVA
2010,1,108972,CUVA
2010,2,80931,CUVA
2010,3,155486,CUVA
2010,4,238394,CUVA
2010,5,309477,CUVA
2010,6,273111,CUVA
2010,7,271603,CUVA
2010,8,304191,CUVA
2010,9,254221,CUVA
2010,10,258050,CUVA
2010,11,117910,CUVA
2010,12,120324,CUVA
2011,1,81375,CUVA
2011,2,85897,CUVA
2011,3,80347,CUVA
2011,4,147180,CUVA
2011,5,266216,CUVA
2011,6,256025,CUVA
2011,7,283279,CUVA
2011,8,294445,CUVA
2011,9,199990,CUVA
2011,10,225421,CUVA
2011,11,126099,CUVA
2011,12,114911,CUVA
2012,1,86320,CUVA
2012,2,90599,CUVA
2012,3,149846,CUVA
2012,4,194132,CUVA
2012,5,257820,CUVA
2012,6,272900,CUVA
2012,7,290576,CUVA
2012,8,282757,CUVA
2012,9,236390,CUVA
2012,10,203339,CUVA
2012,11,122400,CUVA
2012,12,112643,CUVA
2013,1,84333,CUVA
2013,2,78012,CUVA
2013,3,104524,CUVA
2013,4,181602,CUVA
2013,5,260588,CUVA
2013,6,260571,CUVA
2013,7,289470,CUVA
2013,8,282907,CUVA
2013,9,239958,CUVA
2013,10,78947,CUVA
2013,11,125141,CUVA
2013,12,116957,CUVA
2014,1,89704,CUVA
2014,2,81166,CUVA
2014,3,98108,CUVA
2014,4,198023,CUVA
2014,5,245144,CUVA
2014,6,246874,CUVA
2014,7,286307,CUVA
2014,8,273080,CUVA
2014,9,221783,CUVA
2014,10,228171,CUVA
2014,11,109529,CUVA
2014,12,111960,CUVA
2015,1,76795,CUVA
2015,2,72272,CUVA
2015,3,105883,CUVA
2015,4,210102,CUVA
2015,5,283076,CUVA
2015,6,250161,CUVA
2015,7,319145,CUVA
2015,8,287975,CUVA
2015,9,206668,CUVA
2015,10,227876,CUVA
2015,11,129512,CUVA
2015,12,115147,CUVA
2016,1,85195,CUVA
2016,2,83784,CUVA
2016,3,104225,CUVA
2016,4,171879,CUVA
2016,5,255362,CUVA
2016,6,306943,CUVA
2016,7,335174,CUVA
2016,8,332781,CUVA
2016,9,236792,CUVA
2016,10,245369,CUVA
2016,11,149398,CUVA
2016,12,116488,CUVA
2017,1,94019,CUVA
2017,2,90987,CUVA
2017,3,110435,CUVA
2017,4,181533,CUVA
2017,5,242698,CUVA
2017,6,247225,CUVA
2017,7,282963,CUVA
2017,8,284709,CUVA
2017,9,254864,CUVA
2017,10,189704,CUVA
2017,11,141098,CUVA
2017,12,106644,CUVA
2018,1,87889,CUVA
2018,2,85669,CUVA
2018,3,105152,CUVA
2018,4,144536,CUVA
2018,5,246129,CUVA
2018,6,228620,CUVA
2018,7,298486,CUVA
2018,8,250311,CUVA
2018,9,192662,CUVA
2018,10,209344,CUVA
2018,11,136691,CUVA
2018,12,110564,CUVA
2019,1,88020,CUVA
2019,2,82061,CUVA
2019,3,126521,CUVA
2019,4,177318,CUVA
2019,5,225949,CUVA
2019,6,284079,CUVA
2019,7,284928,CUVA
2019,8,285616,CUVA
2019,9,226681,CUVA
2019,10,203708,CUVA
2019,11,142329,CUVA
2019,12,110787,CUVA
2020,1,86140,CUVA
2020,2,76877,CUVA
2020,3,191063,CUVA
2020,4,239572,CUVA
2020,5,271067,CUVA
2020,6,324285,CUVA
2020,7,345278,CUVA
2020,8,355108,CUVA
2020,9,296760,CUVA
2020,10,266407,CUVA
2020,11,179201,CUVA
2020,12,123870,CUVA
2021,1,86000,CUVA
2021,2,91737,CUVA
2021,3,182618,CUVA
2021,4,224619,CUVA
2021,5,241897,CUVA
2021,6,307110,CUVA
2021,7,300798,CUVA
